팜맵고유번호, 영상촬영년도, PNU지번코드, 법정읍면동코드, 법정읍면동명, 변경구분코드, 변경구분명, 지번, 판독코드, 판독명, 판독영상구분코드, 판독영상구분명, 판독입력일자, 갱신이력코드, 갱신이력명, 도엽번호
05591654, 2017, 2915511700104300001, 29155117, 양촌동, 01, 유지, 430-1답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591653, 2017, 2915511700104300003, 29155117, 양촌동, 01, 유지, 430-3답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591657, 2017, 2915511700104300004, 29155117, 양촌동, 01, 유지, 430-4답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591655, 2017, 2915511700104300006, 29155117, 양촌동, 01, 유지, 430-6답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591658, 2017, 2915511700104300012, 29155117, 양촌동, 01, 유지, 430-12답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591659, 2017, 2915511700104300013, 29155117, 양촌동, 01, 유지, 430-13답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591656, 2017, 2915511700104300015, 29155117, 양촌동, 01, 유지, 430-15답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591474, 2017, 2915511700104310000, 29155117, 양촌동, 01, 유지, 431답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591473, 2017, 2915511700104310001, 29155117, 양촌동, 01, 유지, 431-1답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591472, 2017, 2915511700104310002, 29155117, 양촌동, 01, 유지, 431-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591471, 2017, 2915511700104310003, 29155117, 양촌동, 01, 유지, 431-3답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591468, 2017, 2915511700104310005, 29155117, 양촌동, 01, 유지, 431-5답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591651, 2017, 2915511700104310006, 29155117, 양촌동, 01, 유지, 431-6답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591469, 2017, 2915511700104310008, 29155117, 양촌동, 01, 유지, 431-8답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591470, 2017, 2915511700104310009, 29155117, 양촌동, 01, 유지, 431-9답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591950, 2017, 2915511700104320007, 29155117, 양촌동, 01, 유지, 432-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591455, 2017, 2915511700104360000, 29155117, 양촌동, 01, 유지, 436답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591454, 2017, 2915511700104360001, 29155117, 양촌동, 01, 유지, 436-1답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591459, 2017, 2915511700104360002, 29155117, 양촌동, 01, 유지, 436-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591461, 2017, 2915511700104360002, 29155117, 양촌동, 01, 유지, 436-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591639, 2017, 2915511700104360003, 29155117, 양촌동, 01, 유지, 436-3답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591458, 2017, 2915511700104360004, 29155117, 양촌동, 01, 유지, 436-4답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591463, 2017, 2915511700104360005, 29155117, 양촌동, 01, 유지, 436-5답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591457, 2017, 2915511700104360006, 29155117, 양촌동, 01, 유지, 436-6답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591460, 2017, 2915511700104360007, 29155117, 양촌동, 01, 유지, 436-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591456, 2017, 2915511700104360009, 29155117, 양촌동, 01, 유지, 436-9답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591465, 2017, 2915511700104360010, 29155117, 양촌동, 01, 유지, 436-10답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591462, 2017, 2915511700104360011, 29155117, 양촌동, 01, 유지, 436-11답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591464, 2017, 2915511700104360012, 29155117, 양촌동, 01, 유지, 436-12답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591643, 2017, 2915511700104380000, 29155117, 양촌동, 01, 유지, 438답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591647, 2017, 2915511700104380006, 29155117, 양촌동, 01, 유지, 438-6답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591649, 2017, 2915511700104380011, 29155117, 양촌동, 01, 유지, 438-11답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591883, 2017, 2915511700104510002, 29155117, 양촌동, 01, 유지, 451-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591880, 2017, 2915511700104510007, 29155117, 양촌동, 01, 유지, 451-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591881, 2017, 2915511700104510007, 29155117, 양촌동, 01, 유지, 451-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591428, 2017, 2915511700104520002, 29155117, 양촌동, 01, 유지, 452-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591425, 2017, 2915511700104520004, 29155117, 양촌동, 01, 유지, 452-4답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591426, 2017, 2915511700104520006, 29155117, 양촌동, 01, 유지, 452-6답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591637, 2017, 2915511700104520008, 29155117, 양촌동, 01, 유지, 452-8답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591423, 2017, 2915511700104520012, 29155117, 양촌동, 01, 유지, 452-12답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591424, 2017, 2915511700104520014, 29155117, 양촌동, 01, 유지, 452-14답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591422, 2017, 2915511700104520015, 29155117, 양촌동, 01, 유지, 452-15답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591427, 2017, 2915511700104520017, 29155117, 양촌동, 01, 유지, 452-17답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591453, 2017, 2915511700104540001, 29155117, 양촌동, 01, 유지, 454-1답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591449, 2017, 2915511700104540002, 29155117, 양촌동, 01, 유지, 454-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591451, 2017, 2915511700104540002, 29155117, 양촌동, 01, 유지, 454-2답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591452, 2017, 2915511700104540005, 29155117, 양촌동, 01, 유지, 454-5답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591448, 2017, 2915511700104540007, 29155117, 양촌동, 01, 유지, 454-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591450, 2017, 2915511700104540007, 29155117, 양촌동, 01, 유지, 454-7답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591446, 2017, 2915511700104540009, 29155117, 양촌동, 01, 유지, 454-9답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591642, 2017, 2915511700104540010, 29155117, 양촌동, 01, 유지, 454-10답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591445, 2017, 2915511700104540012, 29155117, 양촌동, 01, 유지, 454-12답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591447, 2017, 2915511700104540013, 29155117, 양촌동, 01, 유지, 454-13답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591889, 2017, 2915511700105700002, 29155117, 양촌동, 02, 변경, 570-2제, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591855, 2017, 2915511700105750000, 29155117, 양촌동, 01, 유지, 575답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591854, 2017, 2915511700105750003, 29155117, 양촌동, 01, 유지, 575-3답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591853, 2017, 2915511700105750004, 29155117, 양촌동, 01, 유지, 575-4답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591856, 2017, 2915511700105750010, 29155117, 양촌동, 01, 유지, 575-10답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05590648, 2017, 2915511700106220031, 29155117, 양촌동, 02, 변경, 622-31구, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591975, 2017, 2915511700106520000, 29155117, 양촌동, 01, 유지, 652답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591971, 2017, 2915511700106640000, 29155117, 양촌동, 01, 유지, 664답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05590523, 2017, 2915511700106750000, 29155117, 양촌동, 01, 유지, 675답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05591967, 2017, 2915511700106760000, 29155117, 양촌동, 01, 유지, 676답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592152, 2017, 2915511700106870000, 29155117, 양촌동, 01, 유지, 687답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592153, 2017, 2915511700106910000, 29155117, 양촌동, 01, 유지, 691답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592154, 2017, 2915511700106930000, 29155117, 양촌동, 01, 유지, 693답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592070, 2017, 2915511700106990000, 29155117, 양촌동, 01, 유지, 699답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592069, 2017, 2915511700107030000, 29155117, 양촌동, 01, 유지, 703답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592072, 2017, 2915511700107320000, 29155117, 양촌동, 01, 유지, 732답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592270, 2017, 2915511700107330000, 29155117, 양촌동, 01, 유지, 733답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592271, 2017, 2915511700107350000, 29155117, 양촌동, 01, 유지, 735답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592074, 2017, 2915511700107420000, 29155117, 양촌동, 01, 유지, 742답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592075, 2017, 2915511700107430000, 29155117, 양촌동, 01, 유지, 743답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592269, 2017, 2915511700107450000, 29155117, 양촌동, 01, 유지, 745답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592157, 2017, 2915511700107630000, 29155117, 양촌동, 01, 유지, 763답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592161, 2017, 2915511700107690000, 29155117, 양촌동, 01, 유지, 769답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592278, 2017, 2915511700107710000, 29155117, 양촌동, 01, 유지, 771답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592277, 2017, 2915511700107750000, 29155117, 양촌동, 01, 유지, 775답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592165, 2017, 2915511700107860000, 29155117, 양촌동, 01, 유지, 786답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592167, 2017, 2915511700107870000, 29155117, 양촌동, 01, 유지, 787답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592164, 2017, 2915511700107890000, 29155117, 양촌동, 01, 유지, 789답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592168, 2017, 2915511700107980000, 29155117, 양촌동, 01, 유지, 798답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592084, 2017, 2915511700108070001, 29155117, 양촌동, 01, 유지, 807-1답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592377, 2017, 2915511700108170000, 29155117, 양촌동, 01, 유지, 817답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592376, 2017, 2915511700108200000, 29155117, 양촌동, 01, 유지, 820답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592354, 2017, 2915511700108350000, 29155117, 양촌동, 01, 유지, 835답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592353, 2017, 2915511700108360000, 29155117, 양촌동, 01, 유지, 836답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05592389, 2017, 2915511700108370000, 29155117, 양촌동, 01, 유지, 837답, 01, 논, 01, 항공영상, 20181130, , , 35616072
05572636, 2017, 2915511700108430000, 29155117, 양촌동, 01, 유지, 843답, 01, 논, 01, 항공영상, 20181130, , , 35616073
05592361, 2017, 2915511700108440000, 29155117, 양촌동, 01, 유지, 844답, 01, 논, 01, 항공영상, 20181130, , , 35616073
05592362, 2017, 2915511700108450000, 29155117, 양촌동, 01, 유지, 845답, 01, 논, 01, 항공영상, 20181130, , , 35616073
05592363, 2017, 2915511700108480000, 29155117, 양촌동, 01, 유지, 848답, 01, 논, 01, 항공영상, 20181130, , , 35616073
05592360, 2017, 2915511700108510000, 29155117, 양촌동, 01, 유지, 851답, 01, 논, 01, 항공영상, 20181130, , , 35616073
05646984, 2017, 2915511800100460000, 29155118, 도금동, 02, 변경, 46전, 01, 논, 01, 항공영상, 20181130, , , 35616074
05646986, 2017, 2915511800100480000, 29155118, 도금동, 01, 유지, 48답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05646987, 2017, 2915511800100480000, 29155118, 도금동, 01, 유지, 48답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647051, 2017, 2915511800100570000, 29155118, 도금동, 02, 변경, 57전, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647050, 2017, 2915511800100580001, 29155118, 도금동, 01, 유지, 58-1답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647058, 2017, 2915511800100580001, 29155118, 도금동, 01, 유지, 58-1답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647049, 2017, 2915511800100580002, 29155118, 도금동, 01, 유지, 58-2답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647053, 2017, 2915511800100580003, 29155118, 도금동, 01, 유지, 58-3답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647048, 2017, 2915511800100590000, 29155118, 도금동, 01, 유지, 59답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647054, 2017, 2915511800100590000, 29155118, 도금동, 01, 유지, 59답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05646992, 2017, 2915511800100600000, 29155118, 도금동, 01, 유지, 60답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647052, 2017, 2915511800100700000, 29155118, 도금동, 02, 변경, 70전, 01, 논, 01, 항공영상, 20181130, , , 35616074
05647098, 2017, 2915511800100950001, 29155118, 도금동, 01, 유지, 95-1답, 01, 논, 01, 항공영상, 20181130, , , 35616074
05649979, 2017, 2915511800101470001, 29155118, 도금동, 01, 유지, 147-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649976, 2017, 2915511800101470004, 29155118, 도금동, 01, 유지, 147-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649977, 2017, 2915511800101470004, 29155118, 도금동, 01, 유지, 147-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649867, 2017, 2915511800102650000, 29155118, 도금동, 01, 유지, 265답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649863, 2017, 2915511800102650000, 29155118, 도금동, 01, 유지, 265답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649865, 2017, 2915511800102830000, 29155118, 도금동, 01, 유지, 283답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649866, 2017, 2915511800102840000, 29155118, 도금동, 01, 유지, 284답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649869, 2017, 2915511800102870000, 29155118, 도금동, 01, 유지, 287답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05573635, 2017, 2915511800103070001, 29155118, 도금동, 01, 유지, 307-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649704, 2017, 2915511800103080000, 29155118, 도금동, 01, 유지, 308답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649529, 2017, 2915511800103220001, 29155118, 도금동, 02, 변경, 322-1전, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649697, 2017, 2915511800103270001, 29155118, 도금동, 02, 변경, 327-1전, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649695, 2017, 2915511800103290001, 29155118, 도금동, 02, 변경, 329-1전, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649693, 2017, 2915511800103300001, 29155118, 도금동, 02, 변경, 330-1전, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649694, 2017, 2915511800103300002, 29155118, 도금동, 02, 변경, 330-2전, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649609, 2017, 2915511800103970001, 29155118, 도금동, 01, 유지, 397-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649525, 2017, 2915511800104590001, 29155118, 도금동, 02, 변경, 459-1잡, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649691, 2017, 2915511800104590012, 29155118, 도금동, 01, 유지, 459-12답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649692, 2017, 2915511800104590014, 29155118, 도금동, 01, 유지, 459-14답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649647, 2017, 2915511800104640001, 29155118, 도금동, 01, 유지, 464-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649645, 2017, 2915511800104640002, 29155118, 도금동, 01, 유지, 464-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649644, 2017, 2915511800104640004, 29155118, 도금동, 01, 유지, 464-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649642, 2017, 2915511800104640005, 29155118, 도금동, 01, 유지, 464-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649643, 2017, 2915511800104640007, 29155118, 도금동, 01, 유지, 464-7답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649646, 2017, 2915511800104640008, 29155118, 도금동, 01, 유지, 464-8답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649635, 2017, 2915511800104650001, 29155118, 도금동, 01, 유지, 465-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649636, 2017, 2915511800104650002, 29155118, 도금동, 01, 유지, 465-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649637, 2017, 2915511800104650003, 29155118, 도금동, 01, 유지, 465-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649634, 2017, 2915511800104650005, 29155118, 도금동, 01, 유지, 465-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649726, 2017, 2915511800104710000, 29155118, 도금동, 01, 유지, 471답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649725, 2017, 2915511800104710001, 29155118, 도금동, 01, 유지, 471-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649714, 2017, 2915511800104720000, 29155118, 도금동, 01, 유지, 472답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649715, 2017, 2915511800104720001, 29155118, 도금동, 01, 유지, 472-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649855, 2017, 2915511800104730000, 29155118, 도금동, 01, 유지, 473답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649853, 2017, 2915511800104730002, 29155118, 도금동, 01, 유지, 473-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649854, 2017, 2915511800104730003, 29155118, 도금동, 01, 유지, 473-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649856, 2017, 2915511800104730004, 29155118, 도금동, 01, 유지, 473-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649713, 2017, 2915511800104740000, 29155118, 도금동, 01, 유지, 474답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649712, 2017, 2915511800104740001, 29155118, 도금동, 01, 유지, 474-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649711, 2017, 2915511800104740002, 29155118, 도금동, 01, 유지, 474-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649836, 2017, 2915511800104750000, 29155118, 도금동, 01, 유지, 475답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649837, 2017, 2915511800104750002, 29155118, 도금동, 01, 유지, 475-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649838, 2017, 2915511800104750003, 29155118, 도금동, 01, 유지, 475-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649839, 2017, 2915511800104750004, 29155118, 도금동, 01, 유지, 475-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649696, 2017, 2915511800104760000, 29155118, 도금동, 01, 유지, 476답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649709, 2017, 2915511800104770000, 29155118, 도금동, 01, 유지, 477답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649710, 2017, 2915511800104770001, 29155118, 도금동, 01, 유지, 477-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649724, 2017, 2915511800104770003, 29155118, 도금동, 01, 유지, 477-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649834, 2017, 2915511800104780000, 29155118, 도금동, 01, 유지, 478답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649831, 2017, 2915511800104780001, 29155118, 도금동, 01, 유지, 478-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649830, 2017, 2915511800104780003, 29155118, 도금동, 01, 유지, 478-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649922, 2017, 2915511800104780005, 29155118, 도금동, 01, 유지, 478-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649833, 2017, 2915511800104780006, 29155118, 도금동, 01, 유지, 478-6답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649835, 2017, 2915511800104780008, 29155118, 도금동, 01, 유지, 478-8답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649832, 2017, 2915511800104780009, 29155118, 도금동, 01, 유지, 478-9답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649684, 2017, 2915511800104790000, 29155118, 도금동, 01, 유지, 479답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649678, 2017, 2915511800104790001, 29155118, 도금동, 01, 유지, 479-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649683, 2017, 2915511800104790002, 29155118, 도금동, 01, 유지, 479-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649679, 2017, 2915511800104790003, 29155118, 도금동, 01, 유지, 479-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649708, 2017, 2915511800104800000, 29155118, 도금동, 01, 유지, 480답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649705, 2017, 2915511800104800006, 29155118, 도금동, 01, 유지, 480-6답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649828, 2017, 2915511800104810000, 29155118, 도금동, 01, 유지, 481답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649826, 2017, 2915511800104810001, 29155118, 도금동, 01, 유지, 481-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649825, 2017, 2915511800104810002, 29155118, 도금동, 01, 유지, 481-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649827, 2017, 2915511800104810003, 29155118, 도금동, 01, 유지, 481-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649824, 2017, 2915511800104810004, 29155118, 도금동, 01, 유지, 481-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649842, 2017, 2915511800104810005, 29155118, 도금동, 01, 유지, 481-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649829, 2017, 2915511800104810006, 29155118, 도금동, 01, 유지, 481-6답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05573634, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649716, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649717, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649718, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649719, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649720, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649721, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649722, 2017, 2915511800104810009, 29155118, 도금동, 02, 변경, 481-9 구, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649850, 2017, 2915511800104820001, 29155118, 도금동, 01, 유지, 482-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649849, 2017, 2915511800104820002, 29155118, 도금동, 01, 유지, 482-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649848, 2017, 2915511800104820003, 29155118, 도금동, 01, 유지, 482-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649847, 2017, 2915511800104820004, 29155118, 도금동, 01, 유지, 482-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649851, 2017, 2915511800104820004, 29155118, 도금동, 01, 유지, 482-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649846, 2017, 2915511800104820005, 29155118, 도금동, 01, 유지, 482-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649843, 2017, 2915511800104820008, 29155118, 도금동, 01, 유지, 482-8답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649844, 2017, 2915511800104820009, 29155118, 도금동, 01, 유지, 482-9답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649845, 2017, 2915511800104820010, 29155118, 도금동, 01, 유지, 482-10답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649685, 2017, 2915511800104840000, 29155118, 도금동, 01, 유지, 484답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649687, 2017, 2915511800104840001, 29155118, 도금동, 01, 유지, 484-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649690, 2017, 2915511800104840003, 29155118, 도금동, 01, 유지, 484-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649686, 2017, 2915511800104840004, 29155118, 도금동, 01, 유지, 484-4답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649688, 2017, 2915511800104840005, 29155118, 도금동, 01, 유지, 484-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649689, 2017, 2915511800104850000, 29155118, 도금동, 01, 유지, 485답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649608, 2017, 2915511800104860000, 29155118, 도금동, 01, 유지, 486답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649607, 2017, 2915511800104860001, 29155118, 도금동, 01, 유지, 486-1답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649606, 2017, 2915511800104860002, 29155118, 도금동, 01, 유지, 486-2답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649603, 2017, 2915511800104860003, 29155118, 도금동, 01, 유지, 486-3답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649604, 2017, 2915511800104860005, 29155118, 도금동, 01, 유지, 486-5답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649605, 2017, 2915511800104860007, 29155118, 도금동, 01, 유지, 486-7답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649625, 2017, 2915511800104860008, 29155118, 도금동, 01, 유지, 486-8답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05645331, 2017, 2915511800104860009, 29155118, 도금동, 01, 유지, 486-9답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649600, 2017, 2915511800104860010, 29155118, 도금동, 01, 유지, 486-10답, 01, 논, 01, 항공영상, 20181130, , , 35616064
05649601, 2017, 2915511800104860011, 29155118, 도금동, 01, 유지, 486-11답, 01, 논, 01, 항공영상, 20181130, , , 35616064
